UniqueID,start.time,Area,Vtot,Tcham,Pcham,obs.length,plot,tree_id,species,chamber_id,measurement_height,temp_source,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_HM.diagnose,CH4_LM.diagnose,CH4_best.flux,CH4_model,CH4_quality.check,CH4_HM.score,CH4_LM.score,CH4_RMSE.lim,CH4_MAE.lim,CH4_SE.lim,CH4_g.limit,CH4_g.reverse,CH4_k.ratio.lim,CH4_p.val.lim,CH4_MDF.lim,CH4_warn.nb.obs
20210722_Ridge_WP102_200_6_170300,2021-07-22T17:03:00.000000Z,462.19,2.388644,21.6,101.325,-108320,Ridge,WP102,PIST,6,200,field_air,0.6814354748791178,545.4470940548649,742.6635239026401,0.32490350881017327,1.5776020010122136,1.9386738302562916,518.1135799209087,0.0020936629576124646,0.3072430237043158,0.9988496547293539,6.664167026712928e-180,0.770999726630593,541.2692066940473,1433.041130216329,0.36760709664902785,0.3752362578387434,0.5208063894540494,196.9131399911827,0.0024595601781617913,0.31900921533532967,0.9999169821803732,4.122209804465131e-4,541.075,738.225,0.0012073544921212328,0.35,2.0973472320277415,123,0.928295739457638,1,1.131434677314625,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.770999726630593,HM,,0,4,0.35,0.35,0.03155843721336013,2,0.5,1,0.05,0.0012,60,0.006638950358133653,1817.358967209847,1819.2803671601503,0.0031654035425097604,0.7505611987487629,0.9530201480341591,343.42322831163347,0.001029210252213324,15.502605030814786,0.24973546597238871,2.3994649341227684e-9,0.009723164087630399,1817.2223049141155,1820.7683290607567,0.0046359343551472506,0.7424948742708586,0.9510059780706103,345.0400693487835,0.005445220364505602,56.00255549973588,0.2529034229227495,0.0013073611919812717,1816.62,1817.71,0.00310462583688317,0.9,2.0973472320277415,123,0.003517115047233067,1,1.4645634570407877,Noise (HM.RMSE),Noise (LM.RMSE),0.009723164087630399,HM,AICc | Intercept,1,3,0.9,0.9,0.0811502671200689,2,0.5,1,0.05,0.0031,60
20210722_Ridge_WP103_50_6_172300,2021-07-22T17:23:00.000000Z,462.19,2.388644,21.5,101.325,-109120,Ridge,WP103,PIST,6,50,field_air,0.6248462568934758,829.1566884781187,1064.8309807942173,0.297944743762451,6.737984025790638,8.58756585484395,1148.3150811650708,0.0062375344548247684,0.9982510715252867,0.9844011618284323,6.967852082455555e-145,0.6295462753290703,828.8688246975566,16041.23604536561,0.3001858483110067,6.761176580656702,8.626982972473437,1151.884745971767,0.025162945658210215,3.9969969872440734,0.9842577632539947,1.9733013538035272e-5,829.258,1055.18,9.267877977409601e-4,0.35,2.0971883880309727,160,0.8512706964641459,1,1.007521879796418,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.6248462568934758,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.027669929526473316,2,0.5,1,0.05,0.00093000000000000005,60,0.015943176243560092,1813.0487198497578,1819.062033904246,0.007602166946255584,0.8350524002350369,1.0348931223733564,471.1895873322746,7.51689316504497e-4,4.714802778449658,0.7384245604370415,4.365530094401836e-48,0.022463320600714272,1812.6695831151612,1824.5831656012883,0.010711160107940917,0.8418844174109509,1.0227298661537318,469.5105204675775,0.0038328144871069476,17.062546340477706,0.7445370991255049,8.990713012155367e-4,1811.42,1819.68,0.002383168622762469,0.9,2.0971883880309727,160,0.008446852162506206,1,1.4089614426603265,Noise (HM.RMSE),Noise (LM.RMSE),0.022463320600714272,HM,Intercept,0,4,0.9,0.9,0.07115124735378853,2,0.5,1,0.05,0.0024,60
20210722_Ridge_WP103_125_6_173800,2021-07-22T17:38:00.000000Z,462.19,2.388644,22.1,101.325,-109720,Ridge,WP103,PIST,6,125,field_air,1.018608572559426,1061.8454768574845,1310.9842802538608,0.4865992253835472,4.31212088261949,5.2883774618733606,647.8056029213493,0.007340501998135292,0.7206401159270671,0.9946791644624373,5.088415289398231e-118,1.0937310142460595,1058.8694524334785,2921.472836033543,0.5224859466603838,4.227763162524669,5.1209870802446575,643.2794749033083,0.02977881571174521,2.722681840769836,0.9950106691407232,2.8051379658213443e-4,1053.39,1307.78,0.0014281919894827322,0.35,2.0933214017275477,104,1.3902835010958494,1,1.0737500583741166,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.0937310142460595,HM,,0,4,0.35,0.35,0.03432032364918221,2,0.5,1,0.05,0.0014,60,0.019268127962401984,1818.0826581566012,1822.7953991186953,0.009204572191590191,0.7406186700565212,0.9164354948468044,283.22838688988253,0.0012720530313095361,6.601850650938696,0.6892345114820816,7.457415497999794e-28,0.02226179085479321,1817.965862589545,1836.500674412439,0.010634674081305098,0.7367589190392235,0.91496781643716,285.0590466860825,0.005618958524782527,25.24037064867449,0.6902291010056623,5.737675776221952e-4,1816.48,1823.8700000000001,0.003672493687241312,0.9,2.0933214017275477,104,0.010227302435100212,1,1.1553686428817982,,,0.02226179085479321,HM,AICc | Intercept,1,3,0.9,0.9,0.08825226081218282,2,0.5,1,0.05,0.0037,60
20210722_Ridge_WP103_200_6_175100,2021-07-22T17:51:00.000000Z,462.19,2.388644,22.1,101.325,-110720,Ridge,WP103,PIST,6,200,field_air,0.9141161708316261,661.2425935795774,991.2945117347183,0.4365766113163239,11.319068890773698,13.049005011256472,1226.3821022593534,0.010122147912644862,1.107315266443229,0.9817013665072671,2.5813153120867604e-133,0.929615361222947,660.311816317036,10537.054328584074,0.4439789352605918,11.367018240166452,13.049778546905719,1228.5094376268182,0.040918079717346505,4.401613981885702,0.9816992815051524,4.495196009303314e-5,634.126,1011.86,9.680841083958405e-4,0.35,2.0938276287304323,153,1.2473617466180682,1,1.016955383665536,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.9141161708316261,LM,MAE | SE | AICc,3,1,0.35,0.35,0.028295822920905513,2,0.5,1,0.05,9.7e-4,60,0.006668629978305165,1820.011240617292,1822.4190244264375,0.0031848992184464633,0.97023784914493,1.247917277802661,508.12791607128156,9.68012753291704e-4,14.515916409231105,0.23409563257777555,1.4208512690180659e-10,0.022430511656255474,1819.2450310948764,1822.2722586598043,0.010712683006220502,0.9415245981482582,1.2009155013255461,498.4892216404724,0.008950730919440389,39.90426547824284,0.29070344255249014,0.003538776909384959,1820.28,1821.8799999999999,0.0024893591358750187,0.9,2.0938276287304323,153,0.003538776909384959,1,3.3635861832532203,Noise (HM.RMSE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.006668629978305165,LM,g-fact. > 2 | Intercept,0,4,0.9,0.9,0.0727606875108999,2,0.5,1,0.05,0.0025,60
20210723_Ridge_RO101_50_6_90000,2021-07-23T09:00:00.000000Z,462.19,2.388644,20.2,101.325,-57300,Ridge,RO101,QURU,6,50,field_air,1.7833053035859374,1349.620603766332,1760.8415028218683,0.8443960966232777,1.2610573216128766,1.5911187799880941,379.1610671473701,0.0024011500751069084,0.1346460457600045,0.9998223616028825,6.222627019875938e-184,1.8070216594155153,1348.707890081225,16703.301207035016,0.8556258048781432,1.420163519447001,1.7912003522754556,404.7867861179685,0.01088820375086079,0.6025497090268747,0.9997752371759634,5.572441986681621e-5,1348.48,1764.23,0.0015147037704900661,0.35,2.1119298285690067,99,2.4125602760665084,1,1.0132991001495302,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.7833053035859374,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.03517632353407242,2,0.5,1,0.05,0.0015,60,0.2571172737195423,1982.4954123862628,2041.7853142606355,0.12174517838680218,1.4599953608188418,1.755800008173739,398.66153159019217,0.0026496697635173625,1.0305296587764703,0.9896986041097725,2.084679956067804e-98,0.3363147696670779,1979.6411720392523,2120.183564924105,0.15924523869950583,0.9764650146664505,1.2141142547996011,327.79029239259353,0.008925701880011386,2.6539726128730674,0.9950743324029983,0.0011330761874104153,1980.77,2039.0600000000002,0.003894952552688742,0.9,2.1119298285690067,99,0.13527242042978022,1,1.3080209073542155,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.3363147696670779,HM,,0,4,0.9,0.9,0.09045340337332909,2,0.5,1,0.05,0.0039,60
20210723_Ridge_RO101_125_6_90630,2021-07-23T09:06:30.000000Z,462.19,2.388644,20.5,101.325,-57540,Ridge,RO101,QURU,6,125,field_air,2.305123291307954,521.2814555912963,830.2626200557772,1.0918062348568232,1.7763296596592564,2.0384030744713004,253.65265087805773,0.0069130658457942085,0.29990004750989496,0.9994875996669821,4.784592965188266e-94,2.472515398727059,517.6620303109022,2864.6683267937387,1.1710903873510274,0.9313955124431321,1.1561833045766483,190.1860086085633,0.016474017048589,0.6662857208925949,0.999835152388266,4.989719836312299e-4,521.224,827.028,0.0026019460842979787,0.35,2.1112933941160743,58,3.119446385305209,1,1.0726174205303027,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.472515398727059,HM,nb.obs,0,4,0.35,0.35,0.04595725150090289,2,0.5,1,0.05,0.0026,60,0.16320305031865562,1857.9845055889082,1879.8604150995882,0.07730003360664287,1.0303455244067843,1.2333060417608008,195.3663289786677,0.004182649634650714,2.562850159040562,0.9638894564859063,2.7039431230396662e-42,0.22130325342014068,1856.7888095228643,1903.934433615082,0.10481880634727828,0.9225530449687203,1.110948401879247,185.5564185614916,0.018839948377426863,8.513181838162822,0.970699159102621,0.00222329873377539,1859.01,1878.1399999999999,0.006690718502480517,0.9,2.1112933941160743,58,0.08588892622960317,1,1.3559994925832808,Noise (HM.RMSE) | Intercept (HM),Noise (LM.RMSE) | Noise (LM.MAE),0.22130325342014068,HM,Intercept (HM) | nb.obs,0,4,0.9,0.9,0.1181757895737503,2,0.5,1,0.05,0.0067,60
20210723_Ridge_RO101_200_6_91300,2021-07-23T09:13:00.000000Z,462.19,2.388644,20.8,101.325,-57820,Ridge,RO101,QURU,6,200,field_air,2.23675194186663,492.34420868477906,1088.2393764132999,1.0603116863496813,6.472972023390614,7.534857447664211,790.1912676004118,0.009178013636660575,0.4103277375050036,0.9981010128608373,1.810561654443687e-154,2.63070914117293,475.6010904479804,2597.752051460638,1.247063473406347,0.9428220247268176,1.0952911945848474,352.6375771094797,0.0059991520851569394,0.22804315350811272,0.9999598735133982,5.876412641310246e-4,478.242,1072.68,0.0013114264072434257,0.35,2.1095230493658534,114,3.029461960999089,1,1.176129141516485,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.63070914117293,HM,,0,4,0.35,0.35,0.03278050340535928,2,0.5,1,0.05,0.0013,60,0.11023239507065653,1852.2526498544514,1881.6197648752293,0.052254653061882234,1.1993298096969536,1.4462985812189662,413.86989793716907,0.0017616986377393894,1.5981677950571422,0.9719408828103931,5.732419260117307e-89,0.16618780297983513,1849.9949476251677,1901.5861603915232,0.07877979955222252,0.8566789436963996,1.0575319562002412,344.6387878729902,0.0069738577100072275,4.196371565760106,0.9849981409119286,0.0015270003422675432,1852.05,1878.16,0.0033722393329116665,0.9,2.1095230493658534,114,0.05806072562431358,1,1.5076131011515481,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE),0.16618780297983513,HM,,0,4,0.9,0.9,0.08429272304235245,2,0.5,1,0.05,0.0034,60
20210723_Ridge_H103_50_6_92800,2021-07-23T09:28:00.000000Z,462.19,2.388644,20.2,101.325,-58420,Ridge,H103,TSCA,6,50,field_air,0.9703670925689886,440.5305860386751,632.5289602253661,0.45932625403514576,0.5244742465407064,0.679320442702052,181.78325093260727,0.0012912799573971201,0.13307128480403577,0.9998512749497778,7.572089031328775e-161,1.0042258559851456,439.4336675836254,3326.3696549488973,0.4753534040542505,0.34224875609485383,0.4563828126403068,116.36758620267157,0.003546149529760555,0.3531227072700476,0.9999328736060437,1.6465671775704182e-4,439.193,630.666,0.0017646915744155749,0.35,2.1125879133717884,85,1.3123607258147023,1,1.0348927366513614,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE),1.0042258559851456,HM,,0,4,0.35,0.35,0.03796283011826483,2,0.5,1,0.05,0.0018,60,0.18295767119762862,1858.4058967022468,1894.6061921202722,0.08660357755508488,1.1473824999802218,1.4332793355263749,308.7099072147336,0.0027244357198424793,1.4891071262595912,0.9817101258222032,4.081825217740111e-74,0.2767840058691856,1855.6057812373394,1918.8222583364131,0.13101656225393501,0.66465661288842,0.813609010993401,214.65273964026542,0.008390457649813493,3.0314098618035805,0.9941064016022549,0.00207250654048001,1855.3,1892.63,0.004537778334211479,0.9,2.1125879133717884,85,0.09622619728342764,1,1.5128308316201016,,Noise (LM.RMSE) | Noise (LM.MAE),0.2767840058691856,HM,,0,4,0.9,0.9,0.09761870601839528,2,0.5,1,0.05,0.0045,60
20210723_Ridge_H103_125_6_93400,2021-07-23T09:34:00.000000Z,462.19,2.388644,20.2,101.325,-58420,Ridge,H103,TSCA,6,125,field_air,0.815813840227704,441.93454540369163,586.001563442332,0.3862386542590894,0.6824790832948823,0.8499210305142811,197.29499083860364,0.0019135274114957467,0.23455441880731723,0.9995875494298259,3.3037759484736928e-127,0.8258346018584889,441.63945677305173,6225.614168351872,0.3909828805716084,0.7352156572314461,0.9074638867380793,209.48260813363135,0.008219853758325546,0.9953389867447162,0.9995302463214962,6.759761238044625e-5,440.401,586.47,0.0019766590980134805,0.35,2.1122014361629766,76,1.1035390121688269,1,1.012283147375862,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.815813840227704,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.040147753427348304,2,0.5,1,0.05,0.002,60,0.13723432086155063,1850.6416411671216,1874.8762623566363,0.06497217477081654,0.8026984957519852,0.9610526775024297,215.97362983575675,0.0021637311894488922,1.5766691421395824,0.9816926248564697,2.95925305613556e-66,0.15716816262106853,1850.0780623282465,1950.9958661923743,0.07440964669855546,0.7944501867980875,0.928110820106947,212.90220879253164,0.009211262228473193,5.860768539161134,0.9829261537405176,7.373292308138018e-4,1848.59,1875.2,0.005082837680606094,0.9,2.1122014361629766,76,0.07219130530090727,1,1.1452540562329756,,Noise (LM.RMSE),0.15716816262106853,HM,,0,4,0.9,0.9,0.1032370802417528,2,0.5,1,0.05,0.0051,60
20210723_Ridge_H103_200_6_95300,2021-07-23T09:53:00.000000Z,462.19,2.388644,20.2,101.325,-59720,Ridge,H103,TSCA,6,200,field_air,0.7080814738002207,499.23106637036415,862.513285557867,0.33513119851245643,6.6434949300058515,8.77092144643349,1578.6982440170916,0.004001027052064614,0.5650517913696285,0.9930875147474135,1.313286919814517e-236,0.7972146506344687,491.8123340166397,2197.508848614779,0.3773174574176177,6.4281913707491825,8.1075945563483085,1546.3289286480772,0.01614004783811919,2.0245548454577476,0.9940935324846966,2.2121019430382867e-4,501.934,863.436,6.815640550897342e-4,0.35,2.112848570778176,219,0.9575177100355897,1,1.1258798318163543,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.7972146506344687,HM,,0,4,0.35,0.35,0.023650808243982007,2,0.5,1,0.05,6.8e-4,60,0.041526491750473175,1857.3197285776846,1878.6249549342208,0.01965426785658316,0.962971533215146,1.1978146829268481,706.6651794209074,5.464065524950358e-4,1.3158023455925811,0.9636235565749858,2.363149356328575e-158,0.05013748544008231,1856.6131787254571,1923.6246628102895,0.023729805407500807,0.9274857754076827,1.1554928434415037,692.9848007025004,0.0024237725724457595,4.834252358631611,0.9661486891816049,3.541155032092763e-4,1856.36,1877.69,0.0017525932845164592,0.9,2.112848570778176,219,0.021838075396203513,1,1.2073614535355257,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE),0.05013748544008231,HM,,0,4,0.9,0.9,0.06081636405595373,2,0.5,1,0.05,0.0018,60
20210723_Ridge_H101_50_3_102300,2021-07-23T10:23:00.000000Z,213.35,1.2626016666666666,21.6,101.325,-64380,Ridge,H101,TSCA,3,50,field_air,2.271905994583635,559.1927864080678,1042.1181368601747,0.9432135751017711,9.697112330626004,11.258317795252925,804.9695156342314,0.017988387994861143,0.7917751895433428,0.993583877346441,7.124408271563278e-114,3.0473072111333823,533.5975854917929,1603.0712935246224,1.2651322439832207,1.8080941560351227,2.1799217254501033,465.6353611537161,0.01729803753566322,0.5676499393452876,0.9997594488432476,0.0011829484301304441,535.651,1023.43,0.001643353499731714,0.35,2.408686701035341,104,2.6948959288622034,1,1.3412998682156534,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),3.0473072111333823,HM,,0,4,0.35,0.35,0.03432032364918221,2,0.5,1,0.05,0.0016,60,0.07460949237609785,1856.5638777416136,1872.4231674035452,0.0309751751209603,0.9001667489928724,1.1944014752866432,338.3294170082141,0.001908398532518773,2.557849506465955,0.9368271054658882,3.321278996666761e-63,0.13734072002920256,1854.6361139140022,1876.9909237270979,0.05701892237382658,0.7616551249695385,0.9015740948494325,281.9917410998662,0.009071826746423635,6.605343808081613,0.9640057637238506,0.0025506333022088275,1854.1499999999999,1871.6399999999999,0.0042257661421672655,0.9,2.408686701035341,104,0.034416861245511444,1,1.84079418925522,,Noise (LM.RMSE) | Intercept (LM),0.13734072002920256,HM,Intercept (LM),0,4,0.9,0.9,0.08825226081218282,2,0.5,1,0.05,0.0042,60
20210723_Ridge_H101_125_3_103300,2021-07-23T10:33:00.000000Z,213.35,1.2626016666666666,21.6,101.325,-64780,Ridge,H101,TSCA,3,125,field_air,1.8058936639380903,543.8785400285439,890.2304367623719,0.7496794301598009,2.7842196670485535,3.3794290318155964,501.95598361783317,0.0062893619956508095,0.34826867834154057,0.9988732504910892,1.2223253809607028e-137,2.045501506242165,536.5220666576398,2088.5362222856584,0.8491476736490788,0.41962280139787883,0.5309366780577103,156.18472958464113,0.0043094157764158635,0.21067771220236275,0.999972188387318,5.47126242740662e-4,536.931,881.941,0.001820973529891763,0.35,2.408887840971104,94,2.141941229028003,1,1.1326810360370636,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.045501506242165,HM,,0,4,0.35,0.35,0.03609974361905777,2,0.5,1,0.05,0.0018,60,0.07457635276011826,1852.0383845819765,1866.341364732885,0.030958831495473037,0.7753689812187855,0.9602213647586739,265.39592154060784,0.001787041450514078,2.3962575057300834,0.9492784040471411,1.4213435274363474e-61,0.10358564692607031,1851.1873355137561,1880.3030675920215,0.04300144040094098,0.7185817151800156,0.8905311223540066,253.41368366335408,0.008416456453042332,8.125118395069935,0.9563736997130329,0.0014769142773174886,1850.73,1863.71,0.00468250336257882,0.9,2.408887840971104,94,0.03439870166163671,1,1.3889878371936897,,Noise (LM.RMSE) | Intercept (LM),0.10358564692607031,HM,Intercept (LM),0,4,0.9,0.9,0.0928279121632914,2,0.5,1,0.05,0.0047,60
20210723_Ridge_H101_200_3_104300,2021-07-23T10:43:00.000000Z,213.35,1.2626016666666666,21.6,101.325,-65420,Ridge,H101,TSCA,3,200,field_air,1.744311131490674,447.69883484138023,782.1692316192396,0.7239618977875744,2.127234748696568,2.5195506360311244,446.75425742756397,0.004689673841030591,0.2688553524865048,0.9993282127991495,5.697588662386575e-148,1.9162299963170064,442.3902272519918,2374.9395965896147,0.795315399693391,0.5036480383287755,0.6559539918539957,195.9369325938261,0.00520231295895745,0.27148687625996326,0.9999544663670747,4.115369119734228e-4,443.415,774.865,0.0018213579083903944,0.35,2.4093963188135787,94,2.0684625651073554,1,1.098559747583226,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.9162299963170064,HM,,0,4,0.35,0.35,0.03609974361905777,2,0.5,1,0.05,0.0018,60,0.07398349961554343,1851.0287336830943,1865.2150161786249,0.030706239167815265,0.7242450158601131,0.9501892328779066,263.4214160256568,0.0017686001327902661,2.3905332161641826,0.9495083379866638,1.1531319640818375e-61,0.10687480880000737,1850.0712503515558,1876.7985597084864,0.04435750480960063,0.6596811496825041,0.8546754925866644,245.68759893510023,0.00831147029428565,7.7768282232333465,0.9591490690060152,0.0016596322591708376,1850.16,1864.01,0.004683491764432442,0.9,2.4093963188135787,94,0.03411804351979474,1,1.444576281946437,,Noise (LM.RMSE),0.10687480880000737,HM,,0,4,0.9,0.9,0.0928279121632914,2,0.5,1,0.05,0.0047,60
20210723_Ridge_Bowser dead red oak_50_6_110200,2021-07-23T11:02:00.000000Z,462.19,2.388644,22.1,101.325,-69880,Ridge,Bowser dead red oak,QURU,6,50,field_air,8.715164034476265,862.4369330924242,4185.383111429673,4.153682722921561,75.38765100673206,81.36663982924543,1891.1527597753243,0.05803061374216237,0.6658579633452614,0.9929120775968107,4.224373679591551e-174,11.455883011911226,699.2914784801727,8454.324941894081,5.459920565367285,34.5041151152188,41.223257609421914,1672.947704929993,0.14371609815482395,1.2545178578150238,0.9981806728186788,7.04048614506394e-4,755.819,4114.75,9.16806690345243e-4,0.35,2.0981775970472563,162,11.86766492263303,1,1.3144770387101112,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),11.455883011911226,HM,SE,1,3,0.35,0.35,0.027498597046143512,2,0.5,1,0.05,9.2e-4,60,0.048937880766911176,1850.7132205248652,1869.3724153750175,0.023323993562690284,1.3293332529287025,1.5645940309818958,610.9189323029291,0.0011158670441073005,2.2801703437509335,0.9227218107529598,4.4097498517236966e-91,0.1017987766745264,1847.8892085697978,1872.2130364589352,0.048517712141139424,0.8884258250535174,1.1284585231200792,507.1470921133873,0.005561844296003926,5.4635669284969834,0.959800115867591,0.0019946577636658315,1849.41,1870.04,0.002357502918030625,0.9,2.0981775970472563,162,0.025915548402989205,1,2.0801631594835337,Noise (HM.RMSE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.048937880766911176,LM,g-fact. > 2,0,4,0.9,0.9,0.07071067811865475,2,0.5,1,0.05,0.0024,60
20210723_Ridge_Bowser dead red oak_125_6_111800,2021-07-23T11:18:00.000000Z,462.19,2.388644,22.1,101.325,-70520,Ridge,Bowser dead red oak,QURU,6,125,field_air,3.419818115719754,457.7363406849516,1333.1116847059734,1.63012168346559,4.327773604572391,5.587672597620407,690.6398728401042,0.007243233236149456,0.2118017096539359,0.9995157446862349,2.0973798540479663e-179,3.5461838014840392,452.4275069755378,12922.7276988343,1.6903563033898157,3.752805865516747,5.041058892410035,670.3535380053765,0.026783951512106576,0.7552894325696763,0.9996058549881318,1.3555057034580172e-4,448.397,1323.9,0.0013647991800603315,0.35,2.097891311064167,109,4.657490524187401,1,1.0369509960729855,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),3.5461838014840392,HM,,0,4,0.35,0.35,0.0335239199827403,2,0.5,1,0.05,0.0014,60,0.035970754042741075,1836.6248956830048,1845.8323769376716,0.017146147587834143,0.6829160900143285,0.878538477315856,287.3271366584941,0.001138838932839463,3.1660135105488054,0.9022306905594789,4.65187560348084e-56,0.05363428329576511,1835.937847778238,1852.4102249101952,0.025565806490022033,0.640908364858969,0.8281435569672003,276.60522558453863,0.005770789415691669,10.75951622932812,0.9131255179399325,0.0015520411101093011,1835.3999999999999,1844.8400000000001,0.0035094836058694244,0.9,2.097891311064167,109,0.019051275097593492,1,1.4910525153861363,,Intercept (LM),0.05363428329576511,HM,Intercept (LM),0,4,0.9,0.9,0.08620436566990362,2,0.5,1,0.05,0.0035,60
