UniqueID,start.time,Area,Vtot,Tcham,Pcham,Date,Site,Plot Tag,Plot letter,Person sampling,File name,Notes,start.time_formatted,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_HM.diagnose,CH4_LM.diagnose,CH4_best.flux,CH4_model,CH4_quality.check,CH4_HM.score,CH4_LM.score,CH4_RMSE.lim,CH4_MAE.lim,CH4_SE.lim,CH4_g.limit,CH4_g.reverse,CH4_k.ratio.lim,CH4_p.val.lim,CH4_MDF.lim,CH4_warn.nb.obs,month
20210424_2-2-I_15,2021-04-24T11:52:00.000000Z,507.7,17.848958219333085,20.44,101.325,2021-04-24,YM,2-2,I,MT & DW,15,NA,2021-04-24 11:52:00 UTC,1.0544562121363044,400.2926675997562,416.80443870426063,0.07273907975552618,0.7181566486412189,0.8581279093600871,585.9055475339753,0.01256126665314014,1.191255408101898,0.9686545014626896,6.752821277775236e-173,1.08224343228369,400.220304834852,723.5110821400152,0.07465591309504449,0.7178159670471334,0.857575585651051,587.6825711952557,0.05112368294185498,4.723861694773848,0.9686949152400752,2.3092497013787276e-4,399.232,416.146,0.02225327550511402,0.35,14.496419471902852,229,0.20782594215864628,1,1.0263521802304996,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.08224343228369,HM,SE | AICc,2,2,0.35,0.35,0.02312865101592814,2,0.5,1,0.05,0.022,60,-3.473774193804402,2039.9849496948657,1985.58898360669,-0.23962980655584065,2.1282146241387627,2.7132678288978047,1113.134932086356,0.0397167838598645,-1.1433323424044308,0.9710545532348812,7.98787431591008e-177,-3.5183327765210977,2040.087225335833,0,-0.24270357127429815,2.151733479209948,2.7465310789592574,1120.7875394631385,0.1602142416773194,-4.553697783975343,0.9703406263527844,1.1896725211557808e-4,2035.87,1983.22,0.05722270844172179,0.9,14.496419471902852,229,0.2662553406176007,1,1.0128271385043297,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),-3.473774193804402,LM,MAE | SE | AICc,3,1,0.9,0.9,0.05947367404095808,2,0.5,1,0.05,0.057,60,NA
20210424_2-3-I_16,2021-04-24T12:00:00.000000Z,507.7,17.848958219333085,20.44,101.325,2021-04-24,YM,2-3,I,MT & DW,16,NA,2021-04-24 12:00:00 UTC,1.2302879733786976,398.697684696052,422.10264066268303,0.0848005650964892,1.57646375477412,1.90695831201366,1153.9206787278415,0.02085232590578378,1.6949142279687377,0.9262710415839194,1.6399844403082675e-158,1.231836653743403,398.6920375689152,5250.111549452004,0.0849073116248814,1.5779896780802043,1.91075103705149,1157.0843307132036,0.08358364166502592,6.785286134409568,0.9259803372622968,1.7501539789933452e-5,401.469,427.337,0.01833142842927867,0.35,14.508016214029125,278,0.242287328847112,1,1.0012587950124003,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.231836653743403,HM,SE | AICc | Intercept,2,2,0.35,0.35,0.02099160503664235,2,0.5,1,0.05,0.018,60,-0.540731144515948,2045.463605418506,2035.1767547778177,-0.03727119797350831,2.0657024063598017,2.513099913012637,1307.3808767277585,0.02748040064106081,-5.0820820882549205,0.5823175990350122,1.806598207009539e-54,-0.5418784280509443,2045.4660316405573,0,-0.03735027725754487,2.066287842093509,2.5137465788520936,1309.5828560365935,0.03185301636686195,-5.8782587971683045,0.5821026464726033,1.8260033009488915e-5,2045.7200000000005,2033.4,0.04713795881814517,0.9,14.508016214029125,278,0.04141244219278701,1,1.0021217263821995,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.5418784280509443,HM,AICc,1,3,0.9,0.9,0.05397841295136605,2,0.5,1,0.05,0.047,60,NA
20210424_2-2-WD_17,2021-04-24T12:10:00.000000Z,507.7,17.848958219333085,20.44,101.325,2021-04-24,YM,2-2,WD,MT & DW,17,NA,2021-04-24 12:10:00 UTC,1.1420791205368446,400.0676794977821,426.5369616708696,0.07877762551514135,0.8434350158806283,1.0314326279746635,989.0952108414072,0.00837221554610951,0.7330679105817189,0.9821593598299904,6.13069218819341e-293,1.1528610198871077,400.02465533440665,1710.207027204635,0.07952133268400871,0.8483346306897733,1.0356183191205148,993.8891761954246,0.03391232062499268,2.9415792571695674,0.9820160220854832,6.069485774754812e-5,399.315,428.125,0.01505675726287671,0.35,14.497506278827007,339,0.22507893004326104,1,1.0094405887966806,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.1420791205368446,LM,RMSE | MAE | SE | AICc,4,0,0.35,0.35,0.01900939063077489,2,0.5,1,0.05,0.015,60,-1.9398479292646873,2040.7036682504795,1995.744977307552,-0.13380562780633196,1.6865910858283095,2.099769691205495,1471.0711261132751,0.01704398714483178,-0.878624911144062,0.9745686333493512,5.386606594639682e-271,-2.0987877299638145,2041.3073600132648,1734.5954115193913,-0.14476887884014955,1.6681463440172652,2.083393832164839,1467.8108751500415,0.07180311928489169,-3.421171100811117,0.9749637590756356,4.7200273595810464e-4,2041.3199999999997,1997.88,0.03871737581882584,0.9,14.497506278827007,339,0.14867291978481328,1,1.0819341548898498,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),-2.0987877299638145,HM,SE,1,3,0.9,0.9,0.04888129019342116,2,0.5,1,0.05,0.039,60,NA
20210424_2-1-WD_17,2021-04-24T12:20:00.000000Z,507.7,17.848958219333085,20.44,101.325,2021-04-24,YM,2-1,WD,MT & DW,17,NA,2021-04-24 12:20:00 UTC,2.4209173621593747,410.49654146650346,452.9269875570319,0.16704900035641132,1.0048791411748736,1.2243905505657593,836.2426908492046,0.01514785701330431,0.6257073145112624,0.9901148060077054,7.040875417857131e-257,2.592179297836687,410.00389517973827,740.1870615729722,0.1788664773183183,0.9764029638865508,1.204349372635097,829.8569060277841,0.06257974063716105,2.414174848529467,0.9904357649748134,5.417189473108876e-4,409.693,453.243,0.01989133574516434,0.35,14.492258900048308,256,0.47728285816117527,1,1.0707425781458946,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.592179297836687,HM,SE,1,3,0.35,0.35,0.021875,2,0.5,1,0.05,0.02,60,-1.838342545161265,2030.100806006935,1997.8809147055583,-0.12684996575345042,1.8308591591675576,2.2892922735942456,1156.6520392075904,0.02832255770517358,-1.540657250180164,0.9429142718312538,3.749585026660581e-160,-1.853135083029677,2030.1450754050095,148.79762738121516,-0.1278706857095618,1.832379501935823,2.291643859841924,1159.2418257667978,0.11384943453475468,-6.143612280472456,0.9427978800327468,6.796760792052514e-5,2026.72,1997.57,0.05114914905899403,0.9,14.492258900048308,256,0.14094440639272268,1,1.008046671120868,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-1.853135083029677,HM,AICc | Intercept,1,3,0.9,0.9,0.05625,2,0.5,1,0.05,0.051,60,NA
20210424_2-3-WD_18,2021-04-24T12:28:00.000000Z,507.7,17.848958219333085,20.44,101.325,2021-04-24,YM,2-3,WD,MT & DW,18,NA,2021-04-24 12:28:00 UTC,1.8180917980393,412.64497944774456,442.62361559357805,0.12543362404114433,0.9388878404772764,1.1749646092477943,770.906295646242,0.01580343961299157,0.869232215338885,0.9821152063163988,6.260772647592447e-212,1.847740941303472,412.56372917324336,1337.7846254882904,0.12747917503771716,0.9386247900693252,1.175646582144202,773.255073440641,0.06411236365704483,3.469770151427036,0.9820946407037224,1.3778242098231772e-4,411.834,444.29,0.02113774430427799,0.35,14.494453237219195,242,0.3583817829746981,1,1.0163078362138518,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.8180917980393,LM,RMSE | SE | AICc,3,1,0.35,0.35,0.02249885212866287,2,0.5,1,0.05,0.021,60,-4.969084154351219,2022.219101279327,1940.283543348769,-0.34282660221990907,2.913011100233972,3.5276058426196295,1303.0068845033747,0.04744679582133572,-0.9548398527279628,0.978498057500006,2.4927024675627967e-202,-5.153872392287465,2022.7192114656923,863.0986912304379,-0.3555754955318515,2.890209369334392,3.519392318283334,1303.9465819642976,0.19483065574541145,-3.7802770599630406,0.9785980693120748,3.066309101357703e-4,2017.97,1939.37,0.05435419963957199,0.9,14.494453237219195,242,0.3809184469110101,1,1.0371875847130572,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),-5.153872392287465,HM,SE | AICc,2,2,0.9,0.9,0.05785419118799025,2,0.5,1,0.05,0.054,60,NA
20210424_1-2-WD_19,2021-04-24T12:35:00.000000Z,507.7,17.848958219333085,20.25,101.325,2021-04-24,YM,1-2,WD,MT & DW,19,NA,2021-04-24 12:35:00 UTC,0.377007084878741,400.8907832168404,412.9586887619104,0.02600841712299552,1.0399511879761136,1.2780954731403278,1560.51699430232,0.00640611465473143,1.6992027236814051,0.8813783204618754,1.322645186937176e-217,0.37823816247506264,400.88379529424384,1822.2539552620108,0.02609334491592069,1.0405694799192458,1.279305939876369,1563.435898535163,0.0257052941358048,6.7960604418121235,0.8811556247531671,1.8357881465945805e-5,399.047,415.366,0.01091065143344489,0.35,14.49557976157679,467,0.07430976320855862,1,1.0032653964492937,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.37823816247506264,HM,SE | AICc | Intercept,2,2,0.35,0.35,0.01619606846839616,2,0.5,1,0.05,0.011,60,-0.03395420209409983,2035.442390582747,2034.3555247911888,-0.0023423831714618,1.8029185399772176,2.2511625767744095,2089.231721712333,0.01128335548973043,-33.23110187793554,0.01699265374408376,0.00276137377934618,-0.0343242637562732,2035.4443849161064,1986.785711266892,-0.00236791244785227,1.8028926777926952,2.251164105561524,2091.2671002343463,0.04549727893618238,-132.55136150696651,0.01699132827948024,4.866372776460815e-5,2030.34,2035.05,0.0280559608288583,0.9,14.49557976157679,467,0.00260264796829089,1,1.0108988472515947,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.0343242637562732,HM,AICc | Intercept,1,3,0.9,0.9,0.04164703320444728,2,0.5,1,0.05,0.028,60,NA
20210424_1-3-WD_20,2021-04-24T12:41:00.000000Z,507.7,17.848958219333085,20.25,101.325,2021-04-24,YM,1-3,WD,MT & DW,20,NA,2021-04-24 12:41:00 UTC,0.3910874404952223,402.5063899839048,413.3709471146787,0.02695919883566741,0.9951542329620612,1.2095505217923574,1312.719833109684,0.00748304720029438,1.9133949151675191,0.8708312971087595,7.331137697892378e-182,0.3918841000396309,402.5023498889414,2163.9546320201057,0.02701411571828284,0.9959438099581348,1.2106726233556762,1315.5128264775915,0.02992448008194552,7.636053639052792,0.8705937935908244,1.5336274500492696e-5,402.586,414.463,0.01256763521542034,0.35,14.506641791513772,406,0.0770262823876212,1,1.002037036892312,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.3918841000396309,HM,SE | AICc,2,2,0.35,0.35,0.01737020834449127,2,0.5,1,0.05,0.013,60,-0.03024074020574831,2035.1989027507047,2034.3588035411103,-0.00208461342331061,1.7585124491091524,2.20677510708445,1800.9619549271338,0.01365251139925715,-45.14608870804694,0.00955319894601669,0.02731508102051606,-0.04854907291098727,2035.28424239776,2033.8393648807876,-0.00334667896324481,1.7566792199520735,2.205763796554014,1802.6297992194984,0.0759845099004472,-156.51073304687336,0.01046078555145091,0.00231623713701179,2038.3,2034.13,0.03231677626822375,0.9,14.506641791513772,406,0.00231623713701179,1,1.605419463302648,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | MDF (LM),-0.04854907291098727,HM,SE | AICc | Intercept,2,2,0.9,0.9,0.04466625002869186,2,0.5,1,0.05,0.032,60,NA
20210424_1-1-WD_21,2021-04-24T12:49:00.000000Z,507.7,17.848958219333085,20.25,101.325,2021-04-24,YM,1-1,WD,MT & DW,21,NA,2021-04-24 12:49:00 UTC,1.1708830090820184,403.24599020055774,419.58114952481674,0.08086712536761892,0.9600633395866932,1.1790723354167645,652.2559344776851,0.02053317039921092,1.7536483354822183,0.9412230345821556,1.717882050073265e-126,1.195959190664548,403.1881666194291,795.7562124529163,0.08259901378349528,0.9592464376820647,1.178766072451916,654.2309481083673,0.08314888075462654,6.952484784068921,0.941253565216193,2.1040686999402577e-4,401.555,420.699,0.02496396155526582,0.35,14.47909770205418,204,0.23104892962176837,1,1.0214164706362847,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.195959190664548,HM,SE | AICc,2,2,0.35,0.35,0.02450490147049017,2,0.5,1,0.05,0.025,60,0.0907280598612555,2029.8106957135917,2031.076456085481,0.00626614045489752,2.005005413921593,2.463131951109418,952.8318674887412,0.04289466095393847,47.278274240113234,0.0168244215293164,0.03564389847642817,0.09060411570695712,2029.8109031516328,3671.173997035488,0.00625758024231737,2.0050008203634597,2.463143918215601,954.914854773672,0.16815517380048445,185.59330609699057,0.01681502860588124,3.812428990047808e-6,2033.73,2035.9,0.06419304399925499,0.9,14.47909770205418,204,0.00696237828321947,1,0.9986338939189494,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.09060411570695712,HM,SE | AICc | Intercept,2,2,0.9,0.9,0.06301260378126045,2,0.5,1,0.05,0.064,60,NA
20210424_2-2-WS_22,2021-04-24T12:59:00.000000Z,507.7,17.848958219333085,20.25,101.325,2021-04-24,YM,2-2,WS,MT & DW,22,NA,2021-04-24 12:59:00 UTC,0.8281639398170573,406.9255800594013,420.4631969530385,0.05712074638665467,1.0697124961386633,1.322914607201129,821.5141132030294,0.01803210672517353,2.1773595610981142,0.8981811718476341,2.8252534446846318e-120,0.8296175907018385,406.922484635507,3308.617404152016,0.05722100868924015,1.0712507263672424,1.32473329944422,824.2420634592231,0.07248061109000047,8.736629008635587,0.8979013803333047,1.9719856937535846e-5,407.578,422.572,0.02132129259211377,0.35,14.49847896263737,240,0.16320213253329907,1,1.0017552694761165,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.8296175907018385,HM,SE | AICc,2,2,0.35,0.35,0.02259240285287659,2,0.5,1,0.05,0.021,60,-0.4288878343821171,2029.9800450554212,2022.969211918338,-0.02958157441807258,1.6608011341858913,2.059164390057487,1033.8963178684917,0.02806762571376479,-6.5442811531832765,0.4931008735406843,3.4114680838831476e-37,-0.4297380915054443,2029.9827443679376,935.3302092771348,-0.02964021899213571,1.6608628259207383,2.059452649909209,1036.032025617022,0.11284648731217284,-26.259363445500668,0.4929608145791655,2.7077285295536292e-5,2029.26,2023.2899999999995,0.05482618095114972,0.9,14.49847896263737,240,0.03286841602008064,1,1.0019824696696098,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.4297380915054443,HM,AICc | Intercept,1,3,0.9,0.9,0.05809475019311125,2,0.5,1,0.05,0.055,60,NA
20210424_2-3-WS_23,2021-04-24T13:07:00.000000Z,507.7,17.848958219333085,20.25,101.325,2021-04-24,YM,2-3,WS,MT & DW,23,NA,2021-04-24 13:07:00 UTC,1.5492670083726616,401.12388751443046,423.1103629759583,0.106730463405475,0.980933673060264,1.2293146831230248,682.2821247729349,0.02083282829911904,1.3446893393154795,0.963914610715253,8.72679724800395e-151,1.55391188580389,401.1122378357567,3206.7777119001194,0.10705045338655476,0.9855788062771814,1.2332475926387312,685.6902939268002,0.08365994225995098,5.383827939295987,0.9636853655935635,3.815510237272821e-5,402.776,424.658,0.02454344809770146,0.35,14.515696446354864,208,0.3049441811585001,1,1.0029981129179968,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.5492670083726616,LM,MAE | SE | AICc,3,1,0.35,0.35,0.02426813358485377,2,0.5,1,0.05,0.025,60,0.02768076624396832,2023.2187366881897,2023.6115692241503,0.0019069540580617,1.957229604240169,2.4447996601811965,968.2847601652592,0.04143128870543424,149.67536787195036,-0.00268169191848999,0.5048096002804259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022.25,2027,0.06311172367980376,0.9,14.515696446354864,208,0.00211883784229078,1,NA,HM.flux is NA,NA,0.02768076624396832,LM,HM.flux is NA,NA,NA,0.9,0.9,0.06240377207533828,2,0.5,1,0.05,0.063,60,NA
20210424_2-1-WS_24,2021-04-24T13:15:00.000000Z,507.7,17.848958219333085,20.25,101.325,2021-04-24,YM,2-1,WS,MT & DW,24,NA,2021-04-24 13:15:00 UTC,2.169877932305532,411.78822975153594,462.6084411105031,0.1494712098793153,1.90210740179576,2.4740492562770533,1600.8799720115078,0.01975534245416568,0.9104356590776193,0.9724310972791406,3.280600236430041e-268,3.220264232010447,408.02519144015446,499.63861286436656,0.22182666763114053,1.565283302065218,1.837738730192032,1398.9657802667882,0.07883818622031481,2.4481899788420547,0.984788559829951,0.00242133373235763,409.201,456.33,0.01490017669388289,0.35,14.517029293183048,343,0.42706059965518656,1,1.484076216485073,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),3.220264232010447,HM,SE,1,3,0.35,0.35,0.01889822365046135,2,0.5,1,0.05,0.015,60,-0.5479467638090272,2025.0445149087088,2012.2111799382717,-0.03774510285422746,2.3573907555994897,2.9459303918203776,1720.633967393493,0.02352332460192084,-4.292994530782428,0.6129467736094698,1.7314657466262821e-72,-0.5494778497189652,2025.0488181331705,0.22878456354003,-0.03785057112042825,2.358085899874818,2.946824561728868,1722.889702171958,0.02446548363928764,-4.452496793419555,0.6127117981284137,1.8693301376369768e-5,2026.31,2011.18,0.03831474006998459,0.9,14.517029293183048,343,0.04193900317136384,1,1.0027942238389995,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.5494778497189652,HM,AICc,1,3,0.9,0.9,0.04859543224404349,2,0.5,1,0.05,0.038,60,NA
20210424_1-3-WS_25,2021-04-24T13:23:00.000000Z,507.7,17.848958219333085,20.25,101.325,2021-04-24,YM,1-3,WS,MT & DW,25,NA,2021-04-24 13:23:00 UTC,2.080725711636062,420.2967905664185,462.1816641886533,0.14344134802135222,2.100692681708904,2.569450672233157,1395.3095884952916,0.0258285559206109,1.2413243983178386,0.956795952563903,1.7707546111221594e-201,3.575271609752117,415.82048119508624,478.6560213931107,0.24647255348330813,1.4107073432557715,1.7033776092430966,1155.6507738587916,0.10244785967760953,2.865456694203787,0.981012589778686,0.00392250234034046,420.312,457.316,0.01732769918537094,0.35,14.505759603753386,294,0.4098324229181492,1,1.718281073645648,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Intercept (HM),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),3.575271609752117,HM,SE | Intercept (HM),1,3,0.35,0.35,0.02041241452319315,2,0.5,1,0.05,0.017,60,-0.6419151097117755,2024.3648268912536,2011.443117366484,-0.04425242987934799,2.298893795303589,2.8730600453297592,1460.9806917791702,0.02888048906561731,-4.4991134542050055,0.6272368127138528,9.5784752537052e-65,-0.6434839579509921,2024.370514413156,168.72409874808034,-0.04436058334956066,2.299157022731766,2.873728705732556,1463.1731734697382,0.11512790457574502,-17.891340281790395,0.6270649150788208,2.3905730625767697e-5,2022.16,2007.23,0.04455694076238242,0.9,14.505759603753386,294,0.04916936653260887,1,1.002444012012618,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.6434839579509921,HM,AICc | Intercept,1,3,0.9,0.9,0.05248906591678239,2,0.5,1,0.05,0.045,60,NA
20210424_1-1-WS_26,2021-04-24T13:31:00.000000Z,507.7,17.848958219333085,20.38,101.325,2021-04-24,YM,1-1,WS,MT & DW,26,NA,2021-04-24 13:31:00 UTC,0.6415595008512667,396.2984079237935,411.0057458893048,0.04429921073949179,1.0783336243379,1.3070332777969178,1136.160454801396,0.01079167918600298,1.6821010633750757,0.9136334600167928,2.210700085295716e-179,0.6432247182702348,396.2915745886367,2444.798621852502,0.04441419277509731,1.0805226943558854,1.3088333280592697,1139.131250628854,0.04334386585295019,6.738526151406445,0.9133975942799738,2.168124968592133e-5,396.124,412.641,0.01522175624407631,0.35,14.48241379793546,335,0.12656917354140512,1,1.002595577521272,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.6432247182702348,HM,SE | AICc,2,2,0.35,0.35,0.01912254276478535,2,0.5,1,0.05,0.015,60,1.5066089122697188,2027.4825791543064,2062.0206172087674,0.10403023510379832,2.164216492694768,2.765428204864404,1638.2823025098544,0.02283309423393104,1.5155289503453684,0.9287364915296104,2.766072756591326e-193,1.8390277968756064,2026.270763256179,2129.6768486655237,0.12698351411128503,2.142520130680196,2.720490995980561,1629.3543221228283,0.10438438398834483,5.67606341599009,0.9310336868614608,0.00122800813519442,2026.11,2064.24,0.03914165891333909,0.9,14.48241379793546,335,0.11558915011533148,1,1.220640460771665,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.8390277968756064,HM,SE,1,3,0.9,0.9,0.04917225282373377,2,0.5,1,0.05,0.039,60,NA
20210424_1-2-WS_27,2021-04-24T13:39:00.000000Z,507.7,17.848958219333085,20.38,101.325,2021-04-24,YM,1-2,WS,MT & DW,27,NA,2021-04-24 13:39:00 UTC,0.8002084799820737,396.68314114408633,411.6581859427102,0.05546312888379196,0.9231069282831156,1.147322284659288,852.7544581880803,0.01290033134704471,1.612121299606037,0.9341870385350384,9.031672271928176e-162,0.878595646312263,396.4437175112662,483.57731039814286,0.06089620990925663,0.9248266264165216,1.1426942672366105,852.6159180647129,0.05492731068260237,6.251716692786863,0.9347169144533088,6.988832652444004e-4,394.276,411.64,0.01863363296466906,0.35,14.42775580978662,272,0.1584660825251199,1,1.0979584299480871,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),0.878595646312263,HM,SE | Intercept,1,3,0.35,0.35,0.02122186719067913,2,0.5,1,0.05,0.019,60,4.1483632638492125,2057.5600713547465,2135.1922475577517,0.28752657852964897,3.191645571692439,4.295777012529737,1570.944167115029,0.04830111608187566,1.1643415248320776,0.9645580740606982,4.588758973539423e-198,5.78566277797667,2052.8143191696267,2209.781650903112,0.4010091974284833,2.9860399442700025,3.840475922951349,1512.05676046797,0.22088320421036095,3.817768381716969,0.9716727804981612,0.00255473029323933,2043.61,2134.31,0.04791505619486332,0.9,14.42775580978662,272,0.31947397614405443,1,1.3946856651623678,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),5.78566277797667,HM,SE | Intercept,1,3,0.9,0.9,0.05457051563317492,2,0.5,1,0.05,0.048,60,NA
20210519_2-1-WD_0,2021-05-19T10:29:00.000000Z,507.7,17.848958219333085,26.76,101.325,2021-05-19,YM,2-1,WD,MT & DW,0,NA,2021-05-19 10:29:00 UTC,1.315912207846082,398.4885463752971,418.8610812457523,0.09302527338107389,0.9967683862928116,1.257491747658785,734.5520554835368,0.01893956869429331,1.4392729683155745,0.9564045992391365,3.490343617977416e-151,1.3227722312137042,398.4697371823637,2058.416035810156,0.0935102263630195,0.9988438468970028,1.2602685518893937,737.6015937872053,0.07624953660236229,5.764373850848067,0.9562142259683593,5.633328405884002e-5,400.139,417.906,0.02250460136488574,0.35,14.145749429356757,221,0.26578649537449683,1,1.0052131314891066,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.3227722312137042,HM,SE | AICc,2,2,0.35,0.35,0.02354354778987093,2,0.5,1,0.05,0.023,60,0.2950098067602936,2032.6461756764504,2037.213423810114,0.02085501430896676,1.9447596644687373,2.476202490651824,1034.054381470193,0.03729504170504195,12.641966758530693,0.2186685726616255,1.258968667271548e-13,1.480680783100631,2030.495086813924,2036.4478769341056,0.10467319462253204,1.8779602123158816,2.3543571654930497,1013.8263510402934,0.46913696051364306,31.683869059963293,0.2936699609242154,0.01758388797677667,2032.67,2036.17,0.05786897493827764,0.9,14.145749429356757,221,0.02317223812107418,1,5.0190900409752786,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact) | Intercept (HM),Noise (LM.RMSE) | Noise (LM.MAE),0.2950098067602936,LM,SE | g-fact. > 2 | Intercept (HM),1,3,0.9,0.9,0.06054055145966812,2,0.5,1,0.05,0.058,60,NA
